Train_Dataset,Test_Dataset,Spearman_r,p_value,Optimization_Success,Objective_Value,Params
AICDA.csv,CAS9.csv,0.1407608223991817,3.3971509897682676e-37,True,12902.16652121955,[-0.2614 -0.028  -0.0814  4.2633 -0.688 ]
AICDA.csv,LGK.csv,0.42925117845768357,0.0,True,12902.16652121955,[-0.2614 -0.028  -0.0814  4.2633 -0.688 ]
AICDA.csv,OTC.csv,0.3942009709684405,1.5984134831818787e-59,True,12902.16652121955,[-0.2614 -0.028  -0.0814  4.2633 -0.688 ]
AICDA.csv,PTEN_2018.csv,0.4485661073113798,0.0,True,12902.16652121955,[-0.2614 -0.028  -0.0814  4.2633 -0.688 ]
AICDA.csv,RASH.csv,0.24558249257000936,2.8510537350848715e-44,True,12902.16652121955,[-0.2614 -0.028  -0.0814  4.2633 -0.688 ]
AICDA.csv,RNC.csv,0.4842637736536502,2.0895875090286382e-250,True,12902.16652121955,[-0.2614 -0.028  -0.0814  4.2633 -0.688 ]
AICDA.csv,RUBISCO.csv,0.35872401474432236,4.944129831815394e-258,True,12902.16652121955,[-0.2614 -0.028  -0.0814  4.2633 -0.688 ]
AICDA.csv,VKOR1.csv,0.35454041991906515,4.509195718593108e-22,True,12902.16652121955,[-0.2614 -0.028  -0.0814  4.2633 -0.688 ]
AMIE.csv,PTEN.csv,0.5096047117692363,0.0,True,10684449.152888313,[-0.1166 -0.3728 -0.4256  3.0669 -0.688 ]
AMIE.csv,PAFA.csv,0.524197385715534,8.619709628310003e-73,True,10684449.152888313,[-0.1166 -0.3728 -0.4256  3.0669 -0.688 ]
AMIE.csv,AICDA.csv,0.44378056655008724,1.6963449272569e-11,True,10684449.152888313,[-0.1166 -0.3728 -0.4256  3.0669 -0.688 ]
AMIE.csv,AMIE.csv (Train Set),0.6200064402909286,0.0,True,10684449.152888313,[-0.1166 -0.3728 -0.4256  3.0669 -0.688 ]
AMIE.csv,CAS9.csv,0.18128148595065002,6.382106039081898e-61,True,10684449.152888313,[-0.1166 -0.3728 -0.4256  3.0669 -0.688 ]
AMIE.csv,LGK.csv,0.5249946054497847,0.0,True,10684449.152888313,[-0.1166 -0.3728 -0.4256  3.0669 -0.688 ]
AMIE.csv,OTC.csv,0.5329984325937935,6.124292957892771e-116,True,10684449.152888313,[-0.1166 -0.3728 -0.4256  3.0669 -0.688 ]
AMIE.csv,PTEN_2018.csv,0.5112784059341093,0.0,True,10684449.152888313,[-0.1166 -0.3728 -0.4256  3.0669 -0.688 ]
AMIE.csv,RASH.csv,0.36910344088587543,9.541905360684126e-102,True,10684449.152888313,[-0.1166 -0.3728 -0.4256  3.0669 -0.688 ]
