Train_Dataset,Test_Dataset,Spearman_r,p_value,Optimization_Success,Objective_Value,Params
LGK.csv,RNC.csv,0.4667566164022278,2.0442820522834856e-230,True,18318590.38202585,[-0.0656 -0.2968 -0.2321  1.4247 -0.688 ]
LGK.csv,RUBISCO.csv,0.5545441941251725,0.0,True,18318590.38202585,[-0.0656 -0.2968 -0.2321  1.4247 -0.688 ]
LGK.csv,VKOR1.csv,0.29092240285268534,4.617414995077932e-15,True,18318590.38202585,[-0.0656 -0.2968 -0.2321  1.4247 -0.688 ]
OTC.csv,PTEN.csv,0.49032718066308156,0.0,True,620411.35424357,[-0.5378 -0.4266 -0.4943 -0.0018 -0.688 ]
OTC.csv,PAFA.csv,0.46243028235011246,5.698541237335438e-55,True,620411.35424357,[-0.5378 -0.4266 -0.4943 -0.0018 -0.688 ]
OTC.csv,AICDA.csv,0.3771816735141703,1.8077413938372027e-08,True,620411.35424357,[-0.5378 -0.4266 -0.4943 -0.0018 -0.688 ]
OTC.csv,AMIE.csv,0.5400360563002383,0.0,True,620411.35424357,[-0.5378 -0.4266 -0.4943 -0.0018 -0.688 ]
OTC.csv,CAS9.csv,0.1694483268130555,2.3973057386127593e-53,True,620411.35424357,[-0.5378 -0.4266 -0.4943 -0.0018 -0.688 ]
OTC.csv,LGK.csv,0.5087133444974778,0.0,True,620411.35424357,[-0.5378 -0.4266 -0.4943 -0.0018 -0.688 ]
OTC.csv,OTC.csv (Train Set),0.6979814803870491,1.1852711679420856e-229,True,620411.35424357,[-0.5378 -0.4266 -0.4943 -0.0018 -0.688 ]
OTC.csv,PTEN_2018.csv,0.49458142695499685,0.0,True,620411.35424357,[-0.5378 -0.4266 -0.4943 -0.0018 -0.688 ]
OTC.csv,RASH.csv,0.4029746101379692,1.0782913435084621e-122,True,620411.35424357,[-0.5378 -0.4266 -0.4943 -0.0018 -0.688 ]
OTC.csv,RNC.csv,0.38252845866007185,4.34270691246228e-149,True,620411.35424357,[-0.5378 -0.4266 -0.4943 -0.0018 -0.688 ]
OTC.csv,RUBISCO.csv,0.5210278749097401,0.0,True,620411.35424357,[-0.5378 -0.4266 -0.4943 -0.0018 -0.688 ]
OTC.csv,VKOR1.csv,0.23693840019441767,2.380462978264398e-10,True,620411.35424357,[-0.5378 -0.4266 -0.4943 -0.0018 -0.688 ]
PTEN_2018.csv,PTEN.csv,0.528969425264092,0.0,True,15201800.244892988,[-0.2704 -1.154  -0.5529 -2.4247 -0.688 ]
PTEN_2018.csv,PAFA.csv,0.5101914341380547,2.006653368598734e-68,True,15201800.244892988,[-0.2704 -1.154  -0.5529 -2.4247 -0.688 ]
PTEN_2018.csv,AICDA.csv,0.34187111594645775,4.0581072207919486e-07,True,15201800.244892988,[-0.2704 -1.154  -0.5529 -2.4247 -0.688 ]
PTEN_2018.csv,AMIE.csv,0.5899564589416114,0.0,True,15201800.244892988,[-0.2704 -1.154  -0.5529 -2.4247 -0.688 ]
PTEN_2018.csv,CAS9.csv,0.1698373739893996,1.377980233501358e-53,True,15201800.244892988,[-0.2704 -1.154  -0.5529 -2.4247 -0.688 ]
PTEN_2018.csv,LGK.csv,0.5003767642845315,0.0,True,15201800.244892988,[-0.2704 -1.154  -0.5529 -2.4247 -0.688 ]
PTEN_2018.csv,OTC.csv,0.6222025557442951,6.357424172481404e-169,True,15201800.244892988,[-0.2704 -1.154  -0.5529 -2.4247 -0.688 ]
PTEN_2018.csv,PTEN_2018.csv (Train Set),0.5331833423546439,0.0,True,15201800.244892988,[-0.2704 -1.154  -0.5529 -2.4247 -0.688 ]
PTEN_2018.csv,RASH.csv,0.4032993456891547,6.603328458509894e-123,True,15201800.244892988,[-0.2704 -1.154  -0.5529 -2.4247 -0.688 ]
PTEN_2018.csv,RNC.csv,0.4948397933984057,4.6505558317129356e-263,True,15201800.244892988,[-0.2704 -1.154  -0.5529 -2.4247 -0.688 ]
PTEN_2018.csv,RUBISCO.csv,0.5673604253147423,0.0,True,15201800.244892988,[-0.2704 -1.154  -0.5529 -2.4247 -0.688 ]
PTEN_2018.csv,VKOR1.csv,0.3396480380682375,2.7948457015692496e-20,True,15201800.244892988,[-0.2704 -1.154  -0.5529 -2.4247 -0.688 ]
RASH.csv,PTEN.csv,0.5152629509045648,0.0,True,3001145.697387454,[-0.196  -0.5391 -0.0814 -0.1489 -0.688 ]
RASH.csv,PAFA.csv,0.5244115871497405,7.363930798290002e-73,True,3001145.697387454,[-0.196  -0.5391 -0.0814 -0.1489 -0.688 ]
RASH.csv,AICDA.csv,0.3945369632111152,3.3985625135241882e-09,True,3001145.697387454,[-0.196  -0.5391 -0.0814 -0.1489 -0.688 ]
