Train_Dataset,Test_Dataset,Spearman_r,p_value,Optimization_Success,Objective_Value,Params
AICDA.csv,RASH.csv,0.4362970241377994,7.997420747090239e-146,True,13733.327548213854,[-0.2668 -0.2329 -0.023   0.1973]
AICDA.csv,RNC.csv,0.4353704202115118,2.251328286977016e-197,True,13733.327548213854,[-0.2668 -0.2329 -0.023   0.1973]
AICDA.csv,RUBISCO.csv,0.5391871240570447,0.0,True,13733.327548213854,[-0.2668 -0.2329 -0.023   0.1973]
AICDA.csv,VKOR1.csv,0.2533434172135915,1.1410228794373015e-11,True,13733.327548213854,[-0.2668 -0.2329 -0.023   0.1973]
AMIE.csv,PTEN.csv,0.5092432189411877,0.0,True,11144346.09670735,[-0.0661 -0.4203 -0.5196  0.1973]
AMIE.csv,PAFA.csv,0.5084714137309396,6.681341885643372e-68,True,11144346.09670735,[-0.0661 -0.4203 -0.5196  0.1973]
AMIE.csv,AICDA.csv,0.3366114388634406,6.24953813351687e-07,True,11144346.09670735,[-0.0661 -0.4203 -0.5196  0.1973]
AMIE.csv,AMIE.csv (Train Set),0.5773641612923047,0.0,True,11144346.09670735,[-0.0661 -0.4203 -0.5196  0.1973]
AMIE.csv,CAS9.csv,0.1672992835819427,4.985059831046677e-52,True,11144346.09670735,[-0.0661 -0.4203 -0.5196  0.1973]
AMIE.csv,LGK.csv,0.5229857388289663,0.0,True,11144346.09670735,[-0.0661 -0.4203 -0.5196  0.1973]
AMIE.csv,OTC.csv,0.6472738367766302,4.2486542841544845e-187,True,11144346.09670735,[-0.0661 -0.4203 -0.5196  0.1973]
AMIE.csv,PTEN_2018.csv,0.5147572481556046,0.0,True,11144346.09670735,[-0.0661 -0.4203 -0.5196  0.1973]
AMIE.csv,RASH.csv,0.413114311175143,1.8608369508336384e-129,True,11144346.09670735,[-0.0661 -0.4203 -0.5196  0.1973]
AMIE.csv,RNC.csv,0.4612296019469079,2.4173007525054957e-224,True,11144346.09670735,[-0.0661 -0.4203 -0.5196  0.1973]
AMIE.csv,RUBISCO.csv,0.5527943557524141,0.0,True,11144346.09670735,[-0.0661 -0.4203 -0.5196  0.1973]
AMIE.csv,VKOR1.csv,0.29981345140859117,6.071342322300754e-16,True,11144346.09670735,[-0.0661 -0.4203 -0.5196  0.1973]
CAS9.csv,PTEN.csv,0.5168349292956119,0.0,True,22476043.87061918,[-0.0744 -0.1275 -0.0588  0.1973]
CAS9.csv,PAFA.csv,0.5075535743474047,1.2659110911093582e-67,True,22476043.87061918,[-0.0744 -0.1275 -0.0588  0.1973]
CAS9.csv,AICDA.csv,0.39275939629700485,4.051253115293244e-09,True,22476043.87061918,[-0.0744 -0.1275 -0.0588  0.1973]
CAS9.csv,AMIE.csv,0.5486508775182017,0.0,True,22476043.87061918,[-0.0744 -0.1275 -0.0588  0.1973]
CAS9.csv,CAS9.csv (Train Set),0.17644241894273152,9.285947079045054e-58,True,22476043.87061918,[-0.0744 -0.1275 -0.0588  0.1973]
CAS9.csv,LGK.csv,0.5162860338768156,0.0,True,22476043.87061918,[-0.0744 -0.1275 -0.0588  0.1973]
CAS9.csv,OTC.csv,0.6756718698219868,7.083266351284952e-210,True,22476043.87061918,[-0.0744 -0.1275 -0.0588  0.1973]
