Train_Dataset,Test_Dataset,Spearman_r,p_value,Optimization_Success,Objective_Value,Params
RUBISCO.csv,OTC.csv,0.5994239044256334,8.679274921623747e-154,True,20679904.690815,[-0.1069 -0.6884 -0.2407  0.5146 -0.688 ]
RUBISCO.csv,PTEN_2018.csv,0.526899228468391,0.0,True,20679904.690815,[-0.1069 -0.6884 -0.2407  0.5146 -0.688 ]
RUBISCO.csv,RASH.csv,0.44219700356984226,3.3831142518608385e-150,True,20679904.690815,[-0.1069 -0.6884 -0.2407  0.5146 -0.688 ]
RUBISCO.csv,RNC.csv,0.5723421010962688,0.0,True,20679904.690815,[-0.1069 -0.6884 -0.2407  0.5146 -0.688 ]
RUBISCO.csv,RUBISCO.csv (Train Set),0.5917781817986537,0.0,True,20679904.690815,[-0.1069 -0.6884 -0.2407  0.5146 -0.688 ]
RUBISCO.csv,VKOR1.csv,0.3549255735302545,4.040758015049766e-22,True,20679904.690815,[-0.1069 -0.6884 -0.2407  0.5146 -0.688 ]
VKOR1.csv,PTEN.csv,0.4971273543132068,0.0,True,155810.81322912528,[ 0.0252 -0.3172 -0.0713  1.0133 -0.688 ]
VKOR1.csv,PAFA.csv,0.5206210177309317,1.175003176088531e-71,True,155810.81322912528,[ 0.0252 -0.3172 -0.0713  1.0133 -0.688 ]
VKOR1.csv,AICDA.csv,0.4317704771407613,6.69338133420195e-11,True,155810.81322912528,[ 0.0252 -0.3172 -0.0713  1.0133 -0.688 ]
VKOR1.csv,AMIE.csv,0.5792479675951637,0.0,True,155810.81322912528,[ 0.0252 -0.3172 -0.0713  1.0133 -0.688 ]
VKOR1.csv,CAS9.csv,0.16654844492111132,1.4255357151373303e-51,True,155810.81322912528,[ 0.0252 -0.3172 -0.0713  1.0133 -0.688 ]
VKOR1.csv,LGK.csv,0.4936713342722357,0.0,True,155810.81322912528,[ 0.0252 -0.3172 -0.0713  1.0133 -0.688 ]
VKOR1.csv,OTC.csv,0.4230989451449557,3.282897254926618e-69,True,155810.81322912528,[ 0.0252 -0.3172 -0.0713  1.0133 -0.688 ]
VKOR1.csv,PTEN_2018.csv,0.4947499431238154,0.0,True,155810.81322912528,[ 0.0252 -0.3172 -0.0713  1.0133 -0.688 ]
VKOR1.csv,RASH.csv,0.34591615512196733,8.672562292142104e-89,True,155810.81322912528,[ 0.0252 -0.3172 -0.0713  1.0133 -0.688 ]
VKOR1.csv,RNC.csv,0.6324176066666692,0.0,True,155810.81322912528,[ 0.0252 -0.3172 -0.0713  1.0133 -0.688 ]
VKOR1.csv,RUBISCO.csv,0.5528457110323238,0.0,True,155810.81322912528,[ 0.0252 -0.3172 -0.0713  1.0133 -0.688 ]
VKOR1.csv,VKOR1.csv (Train Set),0.40208435154717703,1.818392667515817e-28,True,155810.81322912528,[ 0.0252 -0.3172 -0.0713  1.0133 -0.688 ]
